0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
155,fil-2102,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 52390.0,None,352083,0,4,3890,SAR 206349
156,fil-2103,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6206.0,None,1072366,0,6,14798,SAR 790789
157,fil-2104,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 176550.0,None,2136403,0,10,21791,SAR 886545
158,fil-2105,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 40592.0,None,217117,0,1,1697,SAR 86444
159,fil-2106,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 566353.0,None,4153861,0,7,57323,SAR 2770183
160,fil-2107,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 75476.0,None,250180,0,2,3527,SAR 207001
161,fil-2108,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 614573.0,None,2692781,0,10,25850,SAR 1401346
162,fil-2109,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 52717.0,None,1281622,0,7,12303,SAR 525561
163,fil-2110,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 65412.0,None,412301,0,2,6537,SAR 306674
164,fil-2111,9/23/2019 0:00,1441-01-24,Mon,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 1985.0,None,447122,0,9,5365,SAR 249305
165,fil-2101,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5354.0,None,497753,0,7,5254,SAR 270090
166,fil-2102,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 59969.0,Grand,352083,176041,4,3152,SAR 141085
167,fil-2103,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6319.0,None,1072366,0,6,12224,SAR 644057
168,fil-2104,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 226255.0,Grand,2136403,1281841,10,34007,SAR 1638957
169,fil-2105,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 36749.0,None,217117,0,1,2055,SAR 90599
170,fil-2106,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 466731.0,Grand,4153861,1246158,7,38381,SAR 1998029
171,fil-2107,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 83185.0,None,250180,0,2,2746,SAR 137034
172,fil-2108,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 680796.0,Grand,2692781,1077112,10,22363,SAR 1208757
173,fil-2109,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 61019.0,None,1281622,0,7,16148,SAR 690650
174,fil-2110,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 73201.0,Grand,412301,206150,2,7065,SAR 364470
175,fil-2111,9/24/2019 0:00,1441-01-25,Tue,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2261.0,None,447122,0,9,3487,SAR 188683
176,fil-2101,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 4789.0,None,497753,0,7,7486,SAR 404700
177,fil-2102,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 53818.0,Regular,352083,105624,4,5931,SAR 282207
178,fil-2103,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6651.0,None,1072366,0,6,10938,SAR 574871
179,fil-2104,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 182946.0,Regular,2136403,1068201,10,18274,SAR 998719
180,fil-2105,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 44158.0,None,217117,0,1,3391,SAR 186874
181,fil-2106,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 577189.0,Regular,4153861,1246158,7,36342,SAR 1791108
182,fil-2107,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 75770.0,None,250180,0,2,5523,SAR 293385
183,fil-2108,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 439501.0,Regular,2692781,807834,10,31505,SAR 1512350
184,fil-2109,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 45403.0,None,1281622,0,7,12303,SAR 559907
185,fil-2110,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 75361.0,Regular,412301,206150,2,4427,SAR 225636
186,fil-2111,9/25/2019 0:00,1441-01-26,Wed,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2566.0,None,447122,0,9,5633,SAR 276972
187,fil-2101,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5562.0,Regular,497753,149325,7,8790,SAR 545832
188,fil-2102,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 65578.0,None,352083,0,4,4348,SAR 214314
189,fil-2103,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6297.0,Regular,1072366,321709,6,11922,SAR 551451
190,fil-2104,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 228563.0,None,2136403,0,10,23073,SAR 903319
191,fil-2105,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37059.0,Regular,217117,86846,1,2699,SAR 135588
192,fil-2106,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 522048.0,None,4153861,0,7,42369,SAR 2608077
193,fil-2107,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 83132.0,Regular,250180,150108,2,4672,SAR 221573
194,fil-2108,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 553117.0,None,2692781,0,10,16156,SAR 915332
195,fil-2109,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 59239.0,Regular,1281622,512648,7,11079,SAR 610536
196,fil-2110,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 61724.0,None,412301,0,2,7225,SAR 360850
197,fil-2111,9/26/2019 0:00,1441-01-27,Thu,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2082.0,Regular,447122,178848,9,4685,SAR 217605
198,fil-2101,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5416.0,Regular,497753,298651,7,9275,SAR 554903
199,fil-2102,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 61186.0,None,352083,0,4,2975,SAR 147692
200,fil-2103,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6453.0,Regular,1072366,536183,6,15853,SAR 823665
201,fil-2104,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 186972.0,None,2136403,0,10,28200,SAR 1349860
202,fil-2105,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 38369.0,Regular,217117,86846,1,3931,SAR 200513
203,fil-2106,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 552255.0,None,4153861,0,7,39877,SAR 1937802
204,fil-2107,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 77311.0,Regular,250180,125090,2,5558,SAR 265067
205,fil-2108,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 624217.0,None,2692781,0,10,17772,SAR 814668
206,fil-2109,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 54729.0,Regular,1281622,512648,7,15852,SAR 869833
207,fil-2110,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 70262.0,None,412301,0,2,3501,SAR 156455
208,fil-2111,9/27/2019 0:00,1441-01-28,Fri,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2083.0,Regular,447122,223561,9,5031,SAR 271038
209,fil-2101,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5250.0,None,497753,0,7,9102,SAR 484015
210,fil-2102,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 59273.0,None,352083,0,4,3432,SAR 207306
211,fil-2103,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 7986.0,None,1072366,0,6,6434,SAR 327944
212,fil-2104,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 226011.0,None,2136403,0,10,24354,SAR 1166443
213,fil-2105,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 40964.0,None,217117,0,1,2156,SAR 108534
214,fil-2106,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 413264.0,None,4153861,0,7,44861,SAR 2392846
215,fil-2107,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 75173.0,None,250180,0,2,2316,SAR 131826
216,fil-2108,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 538106.0,None,2692781,0,10,16156,SAR 812483
217,fil-2109,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 47776.0,None,1281622,0,7,12303,SAR 711206
218,fil-2110,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69720.0,None,412301,0,2,7520,SAR 330379
219,fil-2111,9/28/2019 0:00,1441-01-29,Sat,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2235.0,None,447122,0,9,5633,SAR 323932
220,fil-2101,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5298.0,Grand,497753,248876,7,6004,SAR 358914
221,fil-2102,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 63165.0,None,352083,0,4,4805,SAR 288161
222,fil-2103,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6819.0,Grand,1072366,321709,6,15729,SAR 717493
223,fil-2104,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 203286.0,None,2136403,0,10,29482,SAR 1329989
224,fil-2105,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 41114.0,Grand,217117,108558,1,3630,SAR 214969
225,fil-2106,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 476670.0,None,4153861,0,7,42369,SAR 2207258
226,fil-2107,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 76243.0,Grand,250180,125090,2,4827,SAR 247116
227,fil-2108,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 657145.0,None,2692781,0,10,19387,SAR 1027993
228,fil-2109,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 54795.0,Grand,1281622,640811,7,11657,SAR 583913
229,fil-2110,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 53980.0,None,412301,0,2,6489,SAR 423118
230,fil-2111,9/29/2019 0:00,1441-01-30,Sun,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2482.0,Grand,447122,134136,9,5083,SAR 265731
231,fil-2101,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 5451.0,Regular,497753,149325,7,9673,SAR 389704
232,fil-2102,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 54746.0,None,352083,0,4,2975,SAR 123203
233,fil-2103,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 6675.0,Regular,1072366,321709,6,12086,SAR 573324
234,fil-2104,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Grande,1470,Yes,18 hrs,SAR 235351.0,None,2136403,0,10,21791,SAR 1078008
235,fil-2105,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 45498.0,Regular,217117,108558,1,3419,SAR 139167
236,fil-2106,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Grande,840,Yes,12 hrs,SAR 458740.0,None,4153861,0,7,57323,SAR 3579049
237,fil-2107,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Border,Hyper,765,No,12 hrs,SAR 70390.0,Regular,250180,150108,2,2746,SAR 117873
238,fil-2108,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Grande,1060,Yes,12 hrs,SAR 451753.0,None,2692781,0,10,27466,SAR 1180974
239,fil-2109,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Hyper,960,Yes,18 hrs,SAR 53276.0,Regular,1281622,384486,7,14183,SAR 756844
240,fil-2110,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Border,Hyper,840,Yes,18 hrs,SAR 61415.0,None,412301,0,2,5588,SAR 222119
241,fil-2111,9/30/2019 0:00,1441-02-01,Mon,Sep,Safar,Center,Regular,265,Yes,12 hrs,SAR 2501.0,Regular,447122,223561,9,5100,SAR 278683
242,fil-2101,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 5931.0,None,497753,0,7,7042,SAR 288277
243,fil-2102,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 52649.0,Regular,352083,105624,4,6058,SAR 275775
244,fil-2103,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 6096.0,None,1072366,0,6,10294,SAR 451728
245,fil-2104,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 236234.0,Regular,2136403,1281841,10,14185,SAR 861645
246,fil-2105,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 37311.0,None,217117,0,1,2484,SAR 102267
247,fil-2106,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 475409.0,Regular,4153861,2492316,7,52247,SAR 2599494
248,fil-2107,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 73011.0,None,250180,0,2,3083,SAR 139008
249,fil-2108,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 533415.0,Regular,2692781,1077112,10,32038,SAR 1703055
250,fil-2109,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 52483.0,None,1281622,0,7,13072,SAR 727575
251,fil-2110,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 79302.0,Regular,412301,206150,2,5176,SAR 301826
252,fil-2111,10/1/2019 0:00,1441-02-02,Tue,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 2699.0,None,447122,0,9,3487,SAR 160766
253,fil-2101,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 4821.0,None,497753,0,7,4593,SAR 254508
254,fil-2102,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 50883.0,Regular,352083,140833,4,5293,SAR 212112
255,fil-2103,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 6410.0,None,1072366,0,6,8364,SAR 411913
256,fil-2104,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 211077.0,Regular,2136403,1281841,10,26628,SAR 1295203
257,fil-2105,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 41956.0,None,217117,0,1,2737,SAR 131329
258,fil-2106,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 499631.0,Regular,4153861,2076930,7,57310,SAR 2685499
259,fil-2107,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 83414.0,None,250180,0,2,4386,SAR 223079
260,fil-2108,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 634572.0,Regular,2692781,1077112,10,42071,SAR 2184742
261,fil-2109,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 45434.0,None,1281622,0,7,9227,SAR 430856
262,fil-2110,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 63207.0,Regular,412301,206150,2,4185,SAR 218040
263,fil-2111,10/2/2019 0:00,1441-02-03,Wed,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 2172.0,None,447122,0,9,5901,SAR 317467
264,fil-2101,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 5254.0,None,497753,0,7,5823,SAR 295578
265,fil-2102,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 53810.0,None,352083,0,4,3661,SAR 196190
266,fil-2103,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 6441.0,None,1072366,0,6,9651,SAR 516917
267,fil-2104,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 222011.0,None,2136403,0,10,28200,SAR 1360474
268,fil-2105,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 41149.0,None,217117,0,1,1660,SAR 75186
269,fil-2106,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 507345.0,None,4153861,0,7,52338,SAR 2621958
270,fil-2107,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 73830.0,None,250180,0,2,2842,SAR 150874
271,fil-2108,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 528006.0,None,2692781,0,10,24235,SAR 1233758
272,fil-2109,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 65933.0,None,1281622,0,7,17686,SAR 769385
273,fil-2110,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 69669.0,None,412301,0,2,6537,SAR 309281
274,fil-2111,10/3/2019 0:00,1441-02-04,Thu,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 2721.0,None,447122,0,9,2682,SAR 115126
275,fil-2101,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 6184.0,None,497753,0,7,4539,SAR 243297
276,fil-2102,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 53504.0,Grand,352083,176041,4,2851,SAR 145005
277,fil-2103,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 7228.0,None,1072366,0,6,8364,SAR 441323
278,fil-2104,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 210705.0,Grand,2136403,1068201,10,34635,SAR 1731393
279,fil-2105,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 44652.0,None,217117,0,1,2478,SAR 133194
280,fil-2106,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 446866.0,Grand,4153861,2076930,7,76563,SAR 3503203
281,fil-2107,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 82993.0,None,250180,0,2,2842,SAR 145480
282,fil-2108,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 613827.0,Grand,2692781,807834,10,22807,SAR 1023060
283,fil-2109,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 49384.0,None,1281622,0,7,11534,SAR 624223
284,fil-2110,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 72713.0,Grand,412301,206150,2,6128,SAR 349557
285,fil-2111,10/4/2019 0:00,1441-02-05,Fri,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 1925.0,None,447122,0,9,3219,SAR 132937
286,fil-2101,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 4334.0,None,497753,0,7,7804,SAR 350517
287,fil-2102,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 65468.0,Regular,352083,176041,4,3295,SAR 139091
288,fil-2103,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 5974.0,None,1072366,0,6,8364,SAR 473805
289,fil-2104,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 243493.0,Regular,2136403,1281841,10,32332,SAR 1782047
290,fil-2105,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 38378.0,None,217117,0,1,2636,SAR 139250
291,fil-2106,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 493959.0,Regular,4153861,1661544,7,32400,SAR 1761541
292,fil-2107,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 70303.0,None,250180,0,2,4104,SAR 210678
293,fil-2108,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 616282.0,Regular,2692781,807834,10,28392,SAR 1332386
294,fil-2109,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 58274.0,None,1281622,0,7,17686,SAR 764020
295,fil-2110,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 80399.0,Regular,412301,164920,2,7066,SAR 316867
296,fil-2111,10/5/2019 0:00,1441-02-06,Sat,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 2056.0,None,447122,0,9,5901,SAR 260741
297,fil-2101,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 5818.0,Regular,497753,199101,7,10213,SAR 614526
298,fil-2102,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 52017.0,None,352083,0,4,3432,SAR 178740
299,fil-2103,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 6573.0,Regular,1072366,536183,6,10584,SAR 496926
300,fil-2104,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 202038.0,None,2136403,0,10,16663,SAR 806766
301,fil-2105,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 41435.0,Regular,217117,65135,1,4224,SAR 223547
302,fil-2106,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Grande,840,Yes,12 hrs,SAR 414789.0,None,4153861,0,7,54830,SAR 3131396
303,fil-2107,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Border,Hyper,765,No,12 hrs,SAR 70468.0,Regular,250180,150108,2,3703,SAR 202908
304,fil-2108,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Grande,1060,Yes,12 hrs,SAR 699603.0,None,2692781,0,10,17772,SAR 873780
305,fil-2109,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Hyper,960,Yes,18 hrs,SAR 53756.0,Regular,1281622,768973,7,9248,SAR 393510
306,fil-2110,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Border,Hyper,840,Yes,18 hrs,SAR 68510.0,None,412301,0,2,6217,SAR 342982
307,fil-2111,10/6/2019 0:00,1441-02-07,Sun,Oct,Safar,Center,Regular,265,Yes,12 hrs,SAR 2771.0,Regular,447122,178848,9,6262,SAR 290097
308,fil-2101,10/7/2019 0:00,1441-02-08,Mon,Oct,Safar,Center,Regular,150,No,12 hrs,SAR 6012.0,Regular,497753,149325,7,8010,SAR 451491
309,fil-2102,10/7/2019 0:00,1441-02-08,Mon,Oct,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 54964.0,None,352083,0,4,3661,SAR 223914
310,fil-2103,10/7/2019 0:00,1441-02-08,Mon,Oct,Safar,Center,Regular,465,Yes,12 hrs,SAR 7198.0,Regular,1072366,428946,6,12932,SAR 538308
311,fil-2104,10/7/2019 0:00,1441-02-08,Mon,Oct,Safar,Center,Grande,1470,Yes,18 hrs,SAR 206826.0,None,2136403,0,10,23073,SAR 993221
